"Experiment","Dead","Censor","DeathAge","DeathNoCen","ObsDate","ObsReason","StartDate","ObsNote","Plate","Scanner","Plate Location","Total Worms","Strain","Species","Tech ID","Lab","Rep","Compound","Concentration","Units","Condition","death_id","observation_id","plate_id","experiment_id"
"LS 02242015_FOUR_DRUGS TP",0,1,3,NA,2015-02-27,"2 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007600,300001970,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,3,NA,2015-02-27,"2 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007610,300001970,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,6,NA,2015-03-02,"1 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007620,300001980,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,8,NA,2015-03-04,"1 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007630,300001990,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,10,NA,2015-03-06,"4 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007640,300002000,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,10,NA,2015-03-06,"4 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007650,300002000,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,10,NA,2015-03-06,"4 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007660,300002000,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,10,NA,2015-03-06,"4 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007670,300002000,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,13,NA,2015-03-09,"0 lost, 0 bag, 2 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007680,300002010,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,13,NA,2015-03-09,"0 lost, 0 bag, 2 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007690,300002010,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,15,15,2015-03-11,"0 lost, 0 bag, 3 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007700,300002020,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,15,15,2015-03-11,"0 lost, 0 bag, 3 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007710,300002020,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,15,NA,2015-03-11,"0 lost, 0 bag, 3 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007720,300002020,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,15,NA,2015-03-11,"0 lost, 0 bag, 3 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007730,300002020,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,15,NA,2015-03-11,"0 lost, 0 bag, 3 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007740,300002020,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,17,17,2015-03-13,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007750,300002030,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,17,17,2015-03-13,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007760,300002030,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,20,20,2015-03-16,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007770,300002040,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,22,22,2015-03-18,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007780,300002050,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,22,22,2015-03-18,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007790,300002050,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,22,22,2015-03-18,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007800,300002050,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007810,300002060,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007820,300002060,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007830,300002060,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007840,300002060,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,29,29,2015-03-25,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007850,300002070,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,29,29,2015-03-25,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007860,300002070,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,29,29,2015-03-25,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007870,300002070,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,29,29,2015-03-25,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007880,300002070,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,29,29,2015-03-25,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007890,300002070,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,31,31,2015-03-27,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007900,300002080,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,31,31,2015-03-27,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007910,300002080,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,34,34,2015-03-30,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007920,300002090,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,34,34,2015-03-30,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007930,300002090,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,36,36,2015-04-01,"0 lost, 0 bag, 0 ext.",2015-02-24,"","AF16_NP1",NA,NA,NA,"AF16","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300007940,300002100,30000200,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,8,8,2015-03-04,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009360,300002580,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,8,8,2015-03-04,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009370,300002580,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,13,13,2015-03-09,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009380,300002590,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,15,15,2015-03-11,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009390,300002600,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,15,15,2015-03-11,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009400,300002600,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,17,17,2015-03-13,"1 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009410,300002610,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,17,17,2015-03-13,"1 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009420,300002610,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,17,17,2015-03-13,"1 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009430,300002610,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,17,NA,2015-03-13,"1 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009440,300002610,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,20,20,2015-03-16,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009450,300002620,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,20,20,2015-03-16,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009460,300002620,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,20,20,2015-03-16,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009470,300002620,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,20,20,2015-03-16,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009480,300002620,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,20,20,2015-03-16,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009490,300002620,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009500,300002630,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009510,300002630,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009520,300002630,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009530,300002630,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009540,300002630,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009550,300002630,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009560,300002630,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009570,300002630,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009580,300002630,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009590,300002630,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009600,300002630,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009610,300002630,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,27,27,2015-03-23,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009620,300002640,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,27,27,2015-03-23,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009630,300002640,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,27,27,2015-03-23,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009640,300002640,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,29,29,2015-03-25,"1 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009650,300002650,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,29,29,2015-03-25,"1 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009660,300002650,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,29,29,2015-03-25,"1 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009670,300002650,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,29,NA,2015-03-25,"1 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009680,300002650,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,31,31,2015-03-27,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009690,300002660,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,34,34,2015-03-30,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009700,300002670,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,36,36,2015-04-01,"0 lost, 0 bag, 0 ext.",2015-02-24,"","HK104_NP1",NA,NA,NA,"HK104","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300009710,300002680,30000250,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,13,NA,2015-03-09,"5 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011510,300003280,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,13,NA,2015-03-09,"5 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011520,300003280,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,13,NA,2015-03-09,"5 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011530,300003280,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,13,NA,2015-03-09,"5 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011540,300003280,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",0,1,13,NA,2015-03-09,"5 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011550,300003280,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,15,15,2015-03-11,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011560,300003290,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,17,17,2015-03-13,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011570,300003300,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,21,21,2015-03-17,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011580,300003310,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,21,21,2015-03-17,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011590,300003310,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,21,21,2015-03-17,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011600,300003310,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,21,21,2015-03-17,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011610,300003310,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,21,21,2015-03-17,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011620,300003310,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,22,22,2015-03-18,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011630,300003320,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,22,22,2015-03-18,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011640,300003320,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011650,300003330,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011660,300003330,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011670,300003330,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011680,300003330,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011690,300003330,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011700,300003330,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011710,300003330,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011720,300003330,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011730,300003330,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011740,300003330,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,24,24,2015-03-20,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011750,300003330,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,27,27,2015-03-23,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011760,300003340,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,27,27,2015-03-23,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011770,300003340,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,27,27,2015-03-23,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011780,300003340,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,27,27,2015-03-23,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011790,300003340,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,29,29,2015-03-25,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011800,300003350,30000310,30000040
"LS 02242015_FOUR_DRUGS TP",1,0,29,29,2015-03-25,"0 lost, 0 bag, 0 ext.",2015-02-24,"","JU1348_NP1",NA,NA,NA,"JU1348","C. briggsae",17,"Lithgow",1,"np1",0,"unspecified","standard",300011810,300003350,30000310,30000040
