"Experiment","Dead","Censor","DeathAge","DeathNoCen","ObsDate","ObsReason","StartDate","ObsNote","Plate","Scanner","Plate Location","Total Worms","Strain","Species","Tech ID","Lab","Rep","Compound","Concentration","Units","Condition","death_id","observation_id","plate_id","experiment_id","doi"
"PS_022120",1,0,10,10,2020-03-02,"1 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759670,300228440,30020820,30002100,"10.1111/acel.13488"
"PS_022120",0,1,10,NA,2020-03-02,"1 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759680,300228440,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,12,12,2020-03-04,"0 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759690,300228450,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,12,12,2020-03-04,"0 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759700,300228450,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759710,300228460,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759720,300228460,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759730,300228460,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759740,300228460,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759750,300228460,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759760,300228460,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759770,300228460,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759780,300228460,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,17,17,2020-03-09,"0 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759790,300228460,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,19,19,2020-03-11,"1 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759800,300228470,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,19,19,2020-03-11,"1 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759810,300228470,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,19,19,2020-03-11,"1 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759820,300228470,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,19,19,2020-03-11,"1 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759830,300228470,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,19,19,2020-03-11,"1 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759840,300228470,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,19,19,2020-03-11,"1 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759850,300228470,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,19,19,2020-03-11,"1 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759860,300228470,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,19,19,2020-03-11,"1 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759870,300228470,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,19,19,2020-03-11,"1 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759880,300228470,30020820,30002100,"10.1111/acel.13488"
"PS_022120",0,1,19,NA,2020-03-11,"1 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759890,300228470,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,21,21,2020-03-13,"0 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759900,300228480,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,21,21,2020-03-13,"0 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759910,300228480,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,21,21,2020-03-13,"0 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759920,300228480,30020820,30002100,"10.1111/acel.13488"
"PS_022120",1,0,21,21,2020-03-13,"0 lost, 0 bag, 0 ext.",2020-02-21,"","NL152_METFO_50000UM_1",NA,NA,NA,"NL152","C. elegans",5,"Phillips",3,"metformin",50000,"uM","standard",300759930,300228480,30020820,30002100,"10.1111/acel.13488"
